"","SightingDate","City","State","Shape","Duration","lon","lat","MilitaryDist","AirportDist","MeterologicalDist","SwampDist","HospitalDist","GolfDist","StorDist","MallDist","LibDist","Hour","Season","Month","Date","Year","Day","Date.Date","MilSw.diff","MilMet.diff","MetSw.diff","is.Round","Sw.Nearest","Met.Nearest","Mil.Nearest","mil.to.swamp.pref.rating","mil.to.swamp.pref.units","mil.to.met.pref.rating","mil.to.met.pref.units","MilMet.diff.mean.by.Roundness"
"34","1/26/13 21:00","Jensen Beach","FL","Sphere","10 minutes",-80.2297697,27.2544906,94.9582736959106,8.13726500740027,8.14278922649283,7.60477715667532,6.21742526148603,49.0012583771987,57.7661784690363,7.39654048582751,6.64154810651514,21,"Winter",1,0013-01-26,13,26,2013-01-26,87.3534965392353,86.8154844694178,0.538012069817516,1,TRUE,FALSE,FALSE,0.0800854613367178,0.919914538663282,0.0857512348272976,0.914248765172702,4.21601663434953
"35","1/26/13 20:00","Elgin","IL","Changing","5 minute",-88.2811895,42.0372487,36.8205461320988,14.6462410421528,33.1267155106728,3.40348923893466,1.17728588490801,4.25643173956309,41.8149050746713,0.959560745116955,0.663043595550359,20,"Winter",1,0013-01-26,13,26,2013-01-26,33.4170568931642,3.69383062142599,29.7232262717382,0,TRUE,FALSE,FALSE,0.0924345126963671,0.907565487303633,0.899680178339184,0.100319821660816,2.65613366421381
"36","1/26/13 19:15","Tampa","FL","Circle","",-82.458444,27.9477595,9.69146300894696,7.96706959310911,13.3251339328059,13.2949501962392,1.04704136993726,93.1636965466961,1.05321423063503,3.8152841852499,0.283884525641442,19,"Winter",1,0013-01-26,13,26,2013-01-26,-3.60348718729221,-3.63367092385896,0.0301837365667517,1,FALSE,FALSE,TRUE,1.37182076472515,0.371820764725155,1.37493523119311,0.374935231193106,4.21601663434953
"39","1/26/13 18:00","Lehigh Valley","PA","Triangle","",-75.5679786,40.5947107,54.3416573901483,12.4858559138347,23.7368549178324,38.9873250511222,5.02194962432382,2.1522290200473,65.794378774032,3.37087043553242,4.25676665686729,18,"Winter",1,0013-01-26,13,26,2013-01-26,15.3543323390261,30.6048024723158,-15.2504701332898,0,FALSE,TRUE,FALSE,0.717448214198014,0.282551785801986,0.436807709919715,0.563192290080285,2.65613366421381
"40","1/26/13 15:47","Athens","GA","Egg","1-3 minutes",-83.376678,33.9595974,2.36069107328543,4.8048096293174,26.9872755640511,46.4608444823395,0.421649729972508,3.98647306029121,90.4341412102552,1.34399151735421,0.0892352972209238,15,"Winter",1,0013-01-26,13,26,2013-01-26,-44.1001534090541,-24.6265844907657,-19.4735689182884,1,FALSE,FALSE,TRUE,19.6810353578704,18.6810353578704,11.4319386680665,10.4319386680665,4.21601663434953
"41","1/26/13 15:47","Athens","GA","Egg","1-3 minutes",-83.376678,33.9595974,2.36069107328543,4.8048096293174,26.9872755640511,46.4608444823395,0.421649729972508,3.98647306029121,90.4341412102552,1.34399151735421,0.0892352972209238,15,"Winter",1,0013-01-26,13,26,2013-01-26,-44.1001534090541,-24.6265844907657,-19.4735689182884,1,FALSE,FALSE,TRUE,19.6810353578704,18.6810353578704,11.4319386680665,10.4319386680665,4.21601663434953
"42","1/26/13 03:35","Boca Raton","FL","Triangle","10 seconds",-80.0830984,26.3586885,99.2779961004521,3.29502196012169,12.8920302582444,70.6303965672501,1.91224520726971,11.2973651427541,18.3251623191947,0.706579389863698,4.50524936805476,3,"Winter",1,0013-01-26,13,26,2013-01-26,28.647599533202,86.3859658422077,-57.7383663090057,0,FALSE,TRUE,FALSE,0.711440594507814,0.288559405492186,0.129857881551114,0.870142118448887,2.65613366421381
"45","1/25/13 23:15","Austin","TX","Light","15 minutes",-97.7436995,30.2711286,39.1867308299003,5.5196791067262,5.52291150657524,74.4375503522146,1.15934207422538,5.32213562666202,0.142136441478589,2.73241223966957,0.263986053303529,23,"Winter",1,0013-01-25,13,25,2013-01-25,-35.2508195223143,33.6638193233251,-68.9146388456394,0,FALSE,TRUE,FALSE,1.89956010046689,0.899560100466894,0.140938307167005,0.859061692832995,2.65613366421381
"47","1/25/13 20:35","Portland","ME","Formation","2 minutes or less",-70.2548596,43.6610277,33.94619681132,4.68001838396246,6.61974989667529,6.40115534640432,1.34204099043681,5.55351931995154,0.539584369297452,0.108416571722045,0.13346648602595,20,"Winter",1,0013-01-25,13,25,2013-01-25,27.5450414649157,27.3264469146447,0.218594550270963,0,TRUE,FALSE,FALSE,0.188567673191294,0.811432326808706,0.195007114743051,0.804992885256949,2.65613366421381
"48","1/25/13 20:00","Turlock","CA","Changing","10 minutes",-120.845998000566,37.501842,23.8861743839743,16.7739776799418,25.1194069866418,92.5270404608894,0.84206329745226,14.4533492519196,58.9285507052161,1.56828114018986,0.705047751677229,20,"Winter",1,0013-01-25,13,25,2013-01-25,-68.6408660769151,-1.2332326026675,-67.4076334742476,0,FALSE,FALSE,TRUE,3.87366511579048,2.87366511579048,1.05162955703342,0.0516295570334151,2.65613366421381
"49","1/25/13 19:00","Sacramento","CA","Light","10 minutes",-121.2980707,38.4732259,6.81214938982596,8.97031373792918,33.6644528759683,34.1770780747902,8.61410935717198,3.93688959457694,7.868869929879,6.67724546069018,9.43467273353684,19,"Winter",1,0013-01-25,13,25,2013-01-25,-27.3649286849642,-26.8523034861424,-0.512625198821858,0,FALSE,FALSE,TRUE,5.01707700741768,4.01707700741768,4.94182539893307,3.94182539893307,2.65613366421381
"50","1/25/13 18:30","Yankton","SD","Formation","1 hour",-97.397112,42.8712048,94.1237235458141,0.0208393104858331,98.6951142608396,48.3594996007101,17.4125347472478,7.51255414861453,232.05632868465,94.3431470891477,17.4672972093234,18,"Winter",1,0013-01-25,13,25,2013-01-25,45.764223945104,-4.57139071502549,50.3356146601295,0,TRUE,FALSE,FALSE,0.513786511826335,0.486213488173665,1.04856789067424,0.04856789067424,2.65613366421381
"51","1/25/13 17:50","Hope","ME","Triangle","1 minute",-69.1589289,44.2650774,66.1543615902307,23.2833836725841,18.94769029665,4.34540152757558,5.75292289272085,16.1358653497813,110.878607347203,16.9431922166944,9.57853868120027,17,"Winter",1,0013-01-25,13,25,2013-01-25,61.8089600626551,47.2066712935807,14.6022887690744,0,TRUE,FALSE,FALSE,0.065685790371489,0.934314209628511,0.286416342644414,0.713583657355586,2.65613366421381
"53","1/25/13 12:00","San Antonio","TX","Disk","3 minutes",-98.4951405,29.4246002,3.04883653045182,9.46062262127462,54.1552712274276,40.1659253710801,0.423647875152389,4.89818029170337,0.186779506543907,6.19137126746184,21.066159942538,12,"Winter",1,0013-01-25,13,25,2013-01-25,-37.1170888406283,-51.1064346969758,13.9893458563475,1,FALSE,FALSE,TRUE,13.1741813540681,12.1741813540681,17.7626024506476,16.7626024506476,4.21601663434953
"54","1/25/13 06:05","Schoharie","NY","Fireball","10 seconds",-74.4390277,42.5757217,61.3666023269227,51.5441495840873,30.6030647920291,22.5041441005072,45.8673096135471,47.1974184152061,53.0383909397311,96.4549290094304,91.9829157116025,6,"Winter",1,0013-01-25,13,25,2013-01-25,38.8624582264155,30.7635375348935,8.09892069152197,1,TRUE,FALSE,FALSE,0.3667164752029,0.6332835247971,0.498692507514026,0.501307492485974,4.21601663434953
"55","1/25/13 06:02","Schenectady","NY","Flash","10 seconds",-74.021672,42.8095455,26.8581665896468,8.94647569140553,23.5886838273468,25.4176495903761,8.58566638321582,10.7027560060723,26.8265478861638,64.6158170175626,64.7804941313532,6,"Winter",1,0013-01-25,13,25,2013-01-25,1.44051699927074,3.26948276229999,-1.82896576302924,0,FALSE,TRUE,FALSE,0.946365773163905,0.053634226836095,0.878268579823304,0.121731420176696,2.65613366421381
"56","1/25/13 03:20","Elk Grove","CA","Chevron","4 minutes",-121.3716178,38.4087993,11.5928378513871,15.6712859625866,28.975819004629,24.5680302193016,1.09515569842416,4.52956016031544,4.50806207439933,1.36417459433647,0.266240930788604,3,"Winter",1,0013-01-25,13,25,2013-01-25,-12.9751923679146,-17.3829811532419,4.40778878532739,0,FALSE,FALSE,TRUE,2.11924211605893,1.11924211605893,2.49945866370952,1.49945866370952,2.65613366421381
"58","1/24/13 21:00","New Washington","OH","Circle","5 minutes",-82.8543501,40.9622785,31.7069822172708,22.503524859254,42.443045058405,9.4351732046834,19.3150236609784,2.23487866367853,90.6158904937257,22.3322390522978,16.7843502323863,21,"Winter",1,0013-01-24,13,24,2013-01-24,22.2718090125873,-10.7360628411342,33.0078718537216,1,TRUE,FALSE,FALSE,0.297573989855902,0.702426010144098,1.33860248091622,0.338602480916217,4.21601663434953
"59","1/24/13 20:00","Kelso","WA","Circle","3 seconds",-122.9060318,46.1420334,66.3227351552149,2.73652221164622,47.5305302105699,47.9131651356157,1.49978338422887,51.6142200927091,56.2587617127472,1.26552942009271,71.7372802805579,20,"Winter",1,0013-01-24,13,24,2013-01-24,18.4095700195993,18.7922049446451,-0.382634925045835,1,FALSE,TRUE,FALSE,0.722424445003431,0.277575554996569,0.716655157531339,0.283344842468661,4.21601663434953
"60","1/24/13 19:30","Martinsville","IN","Disk","30 seconds",-79.8725386,36.6915262,78.765706651878,66.2789031477097,14.3924181077397,156.478642824684,0.909868260198369,41.4091763554833,132.671444172558,1.57976074227397,0.648030742133517,19,"Winter",1,0013-01-24,13,24,2013-01-24,-77.7129361728057,64.3732885441382,-142.086224716944,1,FALSE,TRUE,FALSE,1.98663415179241,0.986634151792414,0.182724420557161,0.817275579442839,4.21601663434953
"61","1/24/13 18:40","Clearwater Beach","FL","Sphere","15 minutes",-82.8279313,27.9774736,31.7743969099544,6.80271337954218,30.614220628454,12.5393558068181,3.66712070230454,125.786758750954,3.67524859342164,3.10467623956524,24.3518939278751,18,"Winter",1,0013-01-24,13,24,2013-01-24,19.2350411031363,1.16017628150034,18.0748648216359,1,TRUE,FALSE,FALSE,0.394637098616016,0.605362901383984,0.96348707153158,0.0365129284684198,4.21601663434953
"62","1/24/13 17:25","Portsmouth","NH","Unknown","5 minutes",-70.7625532,43.0717552,1.61535056825243,4.98116544111128,3.77011700347405,3.87285426739368,2.3849810619873,4.19957407163995,72.7033440366722,0.862945139536404,0.0546893899057085,17,"Winter",1,0013-01-24,13,24,2013-01-24,-2.25750369914126,-2.15476643522163,-0.102737263919627,0,FALSE,FALSE,TRUE,2.39753174543625,1.39753174543625,2.33393114632248,1.33393114632248,2.65613366421381
"63","1/24/13 16:10","Port Charlotte","FL","Light","10 minutes",-82.0906448,26.9761707,95.9973969576945,11.7398065913885,11.6046713945863,15.2470733207578,1.60279279892716,155.900002577163,57.6851395989766,6.02098858302638,2.04780485582164,16,"Winter",1,0013-01-24,13,24,2013-01-24,80.7503236369367,84.3927255631082,-3.64240192617155,0,FALSE,TRUE,FALSE,0.158827987049244,0.841172012950756,0.120885271500647,0.879114728499353,2.65613366421381
"64","1/24/13 11:07","Scott Depot","WV","Changing","20 minutes",-81.9168002,38.4417575,29.1115445468525,29.2112876318994,22.3116047026909,75.9946225795556,3.29009439541769,4.54779144908923,177.570138123317,1.94316606436091,9.55671873583725,11,"Winter",1,0013-01-24,13,24,2013-01-24,-46.8830780327031,6.79993984416156,-53.6830178768646,0,FALSE,TRUE,FALSE,2.61046343512447,1.61046343512447,0.766417757971665,0.233582242028335,2.65613366421381
"65","1/24/13 07:48","Rocky Mount","NC","Circle","10 seconds",-77.7905341,35.9382104,64.9893173111772,12.8966598199913,48.8896877337651,16.6714160516467,6.99838717611136,74.6993487633696,65.3089414118865,0.778862108385765,52.9770236531141,7,"Winter",1,0013-01-24,13,24,2013-01-24,48.3179012595306,16.0996295774121,32.2182716821185,1,TRUE,FALSE,FALSE,0.256525483593277,0.743474516406723,0.75227267736442,0.24772732263558,4.21601663434953
"69","1/23/13 18:00","Bedford","MA","Light","5 seconds",-71.2761686,42.4906499,1.76949766575903,2.53160489830147,27.8497130836929,3.03463919328231,1.67347776171942,15.0942687140902,14.9447489025108,0.30247362118801,0.598800411802409,18,"Winter",1,0013-01-23,13,23,2013-01-23,-1.26514152752328,-26.0802154179338,24.8150738904106,0,FALSE,FALSE,TRUE,1.71497213701076,0.714972137010758,15.7387679128397,14.7387679128397,2.65613366421381
"70","1/23/13 18:00","Nashua","NH","Fireball","3 seconds",-71.467566,42.7653662,21.5270874900862,4.26245567078287,24.6051320505605,8.59241954294022,1.07821584335149,20.4585184350895,48.833040577855,1.4922568551003,0.0383115690853769,18,"Winter",1,0013-01-23,13,23,2013-01-23,12.934667947146,-3.07804456047432,16.0127125076203,1,TRUE,FALSE,FALSE,0.399144545071285,0.600855454928715,1.14298471922371,0.142984719223715,4.21601663434953
"71","1/23/13 07:15","Kennewick","WA","Oval","30 seconds",-119.1372338,46.2112458,42.127052823392,6.10702722996084,53.1191968682876,59.4441953763721,13.5986537086947,0.942815102449353,202.90473063734,3.36173713512288,58.9812126263805,7,"Winter",1,0013-01-23,13,23,2013-01-23,-17.3171425529801,-10.9921440448956,-6.32499850808447,1,FALSE,FALSE,TRUE,1.41106940534336,0.41106940534336,1.26092838943606,0.260928389436062,4.21601663434953
"72","1/23/13 07:10","Louisville","OH","Circle","Seconds",-81.2595444,40.837422,37.1093998430004,17.6728639110821,42.1776825055317,17.1715334246798,0.117803317201328,7.34648928414849,27.3253037977696,5.51754087928637,0.476923660640828,7,"Winter",1,0013-01-23,13,23,2013-01-23,19.9378664183206,-5.06828266253126,25.0061490808519,1,TRUE,FALSE,FALSE,0.462727327774844,0.537272672225156,1.13657678873746,0.136576788737456,4.21601663434953
"73","1/23/13 00:36","Londonderry","NH","Rectangle","00:50",-71.3739532,42.8650869,20.8014877800642,9.03072624096442,37.9756038293888,3.24543547075982,4.59422966897774,21.9382213923263,55.5136274912966,1.47538624268782,0.476944605608179,0,"Winter",1,0013-01-23,13,23,2013-01-23,17.5560523093043,-17.1741160493246,34.7301683586289,0,TRUE,FALSE,FALSE,0.156019391741306,0.843980608258694,1.8256196013914,0.825619601391398,2.65613366421381
"74","1/22/13 20:53","Myrtle Beach","SC","Flash","7 seconds",-78.8817622,33.6955167,3.07800491211333,4.65185413238195,52.3405983117452,3.12178871607542,9.05197099673672,3.50251930839249,227.179272900517,1.73652797020695,0.563738951878634,20,"Winter",1,0013-01-22,13,22,2013-01-22,-0.0437838039620919,-49.2625933996319,49.2188095956698,0,FALSE,FALSE,TRUE,1.01422473492157,0.0142247349215666,17.004715653884,16.004715653884,2.65613366421381
"75","1/22/13 20:52","Myrtle Beach","SC","Light","",-78.8817622,33.6955167,3.07800491211333,4.65185413238195,52.3405983117452,3.12178871607542,9.05197099673672,3.50251930839249,227.179272900517,1.73652797020695,0.563738951878634,20,"Winter",1,0013-01-22,13,22,2013-01-22,-0.0437838039620919,-49.2625933996319,49.2188095956698,0,FALSE,FALSE,TRUE,1.01422473492157,0.0142247349215666,17.004715653884,16.004715653884,2.65613366421381
"76","1/22/13 20:45","Myrtle Beach","SC","Fireball","7 seconds",-78.8817622,33.6955167,3.07800491211333,4.65185413238195,52.3405983117452,3.12178871607542,9.05197099673672,3.50251930839249,227.179272900517,1.73652797020695,0.563738951878634,20,"Winter",1,0013-01-22,13,22,2013-01-22,-0.0437838039620919,-49.2625933996319,49.2188095956698,1,FALSE,FALSE,TRUE,1.01422473492157,0.0142247349215666,17.004715653884,16.004715653884,4.21601663434953
"77","1/22/13 15:43","Denver","CO","Circle","1 minute",-104.9847034,39.7391536,6.59210228780888,2.04112238714146,11.2218804482175,93.3681323909358,0.916465784656279,5.95284576859866,0.760177061201281,3.66033161281566,4.57324543177199,15,"Winter",1,0013-01-22,13,22,2013-01-22,-86.7760301031269,-4.62977816040863,-82.1462519427183,1,FALSE,FALSE,TRUE,14.1636352584526,13.1636352584526,1.70232195410115,0.702321954101155,4.21601663434953
"78","1/22/13 09:00","Boldo","AL","Circle","",-87.1827818,33.853995,50.1398740561971,51.2229933447934,54.9432869838203,35.0263428482056,5.05304071519862,6.79939390557614,245.043009171267,7.09651534448923,44.9545901520895,9,"Winter",1,0013-01-22,13,22,2013-01-22,15.1135312079914,-4.80341292762323,19.9169441356147,1,TRUE,FALSE,FALSE,0.698572613264802,0.301427386735198,1.09580025913586,0.0958002591358634,4.21601663434953
"80","1/22/13 05:25","Arlington","TX","Triangle","4 minutes",-97.1080656,32.735687,28.7484619775529,8.09020883561499,13.2284124352426,126.11646800868,1.72675948493875,12.3068814752983,0.220142891765666,4.36729609566433,19.9990283769927,5,"Winter",1,0013-01-22,13,22,2013-01-22,-97.3680060311267,15.5200495423103,-112.888055573437,0,FALSE,TRUE,FALSE,4.38689444002787,3.38689444002787,0.460143309425438,0.539856690574562,2.65613366421381
"82","1/22/13 01:00","Clearwater","FL","Rectangle","5 seconds",-82.8001026,27.9658533,28.7514211022097,4.23708510151298,27.8859642020996,13.0813927129542,1.43017017924169,123.580666760333,1.17342433614543,0.283279328670032,22.1647096881449,1,"Winter",1,0013-01-22,13,22,2013-01-22,15.6700283892555,0.865456900110097,14.8045714891454,0,TRUE,FALSE,FALSE,0.454982474307985,0.545017525692015,0.969898639200009,0.0301013607999912,2.65613366421381
"83","1/22/13 00:00","Athens","IL","Disk","5 minutes",-83.376678,33.9595974,2.36069107328543,4.8048096293174,26.9872755640511,46.4608444823395,0.421649729972508,3.98647306029121,90.4341412102552,1.34399151735421,0.0892352972209238,0,"Winter",1,0013-01-22,13,22,2013-01-22,-44.1001534090541,-24.6265844907657,-19.4735689182884,1,FALSE,FALSE,TRUE,19.6810353578704,18.6810353578704,11.4319386680665,10.4319386680665,4.21601663434953
"84","1/21/13 21:00","New Castle","DE","Circle","10 minutes",-75.662956,39.6159851,37.7127841179357,8.48564789566134,44.3999700352598,3.52049313766246,0.276814128562637,13.4862657487625,46.1442323984662,7.59531268698031,14.1842367602135,21,"Winter",1,0013-01-21,13,21,2013-01-21,34.1922909802732,-6.68718591732406,40.8794768975973,1,TRUE,FALSE,FALSE,0.0933501256935353,0.906649874306465,1.17731880776587,0.177318807765872,4.21601663434953
"85","1/21/13 16:50","New Hope","AL","Changing","10 minutes",-86.414959843733,34.536075,16.5830273768427,29.3453255016322,37.1580271722231,28.8867039133184,19.842001464415,22.4742091207272,169.630950563252,15.9347640419411,52.3616583935076,16,"Winter",1,0013-01-21,13,21,2013-01-21,-12.3036765364756,-20.5749997953804,8.27132325890476,0,FALSE,FALSE,TRUE,1.74194393200225,0.741943932002247,2.24072639620147,1.24072639620147,2.65613366421381
"87","1/21/13 05:20","Atlanta","GA","Fireball","15 seconds",-84.3901849,33.7490987,5.10376165375073,12.5799109216527,46.9845262624205,57.0357319104316,0.848175290473707,6.12180898716663,0.711594595203338,2.55513096554358,0.512231156192575,5,"Winter",1,0013-01-21,13,21,2013-01-21,-51.9319702566809,-41.8807646086697,-10.0512056480111,1,FALSE,FALSE,TRUE,11.1752342252339,10.1752342252339,9.20586215617881,8.20586215617881,4.21601663434953
"88","1/21/13 00:00","Schenectady","NY","Light","2.5 seconds",-74.021672,42.8095455,26.8581665896468,8.94647569140553,23.5886838273468,25.4176495903761,8.58566638321582,10.7027560060723,26.8265478861638,64.6158170175626,64.7804941313532,0,"Winter",1,0013-01-21,13,21,2013-01-21,1.44051699927074,3.26948276229999,-1.82896576302924,0,FALSE,TRUE,FALSE,0.946365773163905,0.053634226836095,0.878268579823304,0.121731420176696,2.65613366421381
"89","1/21/13 00:00","Hartford","CT","Fireball","45 seconds",-72.6830523,41.7634935,18.4328967411084,0.61263170248981,30.6743352673901,5.979476775798,0.333097054334043,4.42884406606855,0.782608217269222,0.469900813033121,0.0996732059497729,0,"Winter",1,0013-01-21,13,21,2013-01-21,12.4534199653104,-12.2414385262817,24.6948584915921,1,TRUE,FALSE,FALSE,0.324391595080267,0.675608404919733,1.66410823530418,0.664108235304183,4.21601663434953
"90","1/20/13 23:50","Falls Church","VA","Light","Continuing currently",-77.1710914,38.882334,7.50034129472051,11.7817320171426,29.2498076067652,16.5696798673524,1.73720481828155,3.84757640002126,6.67380628415314,0.439439409169403,0.484852956763506,23,"Winter",1,0013-01-20,13,20,2013-01-20,-9.06933857263187,-21.7494663120447,12.6801277394129,0,FALSE,FALSE,TRUE,2.20919011765715,1.20919011765715,3.89979688355704,2.89979688355704,2.65613366421381
"91","1/20/13 22:00","Los Angeles","CA","Cone","22:00-22:30",-118.2427025,34.0536781,1.56573051701594,0.831568383397772,5.5636933752416,21.0702314328713,1.32989266825095,7.45129196855009,0.145919592445702,4.98133148648885,0.815091571083748,22,"Winter",1,0013-01-20,13,20,2013-01-20,-19.5045009158553,-3.99796285822566,-15.5065380576297,0,FALSE,FALSE,TRUE,13.45712509521,12.45712509521,3.55341696082236,2.55341696082236,2.65613366421381
"92","1/20/13 21:25","Falls Church","VA","Light","3 minutes",-77.1710914,38.882334,7.50034129472051,11.7817320171426,29.2498076067652,16.5696798673524,1.73720481828155,3.84757640002126,6.67380628415314,0.439439409169403,0.484852956763506,21,"Winter",1,0013-01-20,13,20,2013-01-20,-9.06933857263187,-21.7494663120447,12.6801277394129,0,FALSE,FALSE,TRUE,2.20919011765715,1.20919011765715,3.89979688355704,2.89979688355704,2.65613366421381
"93","1/20/13 21:00","Flomaton","AL","Circle","10 minutes",-87.255304659588,31.01612,17.3788701703032,39.3694200939485,39.3694266818654,5.14956248065084,1.89431598120098,55.8006002271708,80.0350084058529,20.2568615405418,51.735290499123,21,"Winter",1,0013-01-20,13,20,2013-01-20,12.2293076896524,-21.9905565115622,34.2198642012145,1,TRUE,FALSE,FALSE,0.296311695190079,0.703688304809921,2.26536168899745,1.26536168899745,4.21601663434953
"94","1/20/13 19:00","Indian Harbour Beach","FL","Fireball","5 minutes",-80.5883855,28.1489021,4.2661000028097,7.57875749628774,53.1467937406575,27.8164746763683,7.23843001331218,57.6697812811171,78.8819505815128,5.81902684484782,2.80240542627419,19,"Winter",1,0013-01-20,13,20,2013-01-20,-23.5503746735586,-48.8806937378478,25.3303190642892,1,FALSE,FALSE,TRUE,6.52035223226087,5.52035223226087,12.4579343441679,11.4579343441679,4.21601663434953
"97","1/20/13 15:00","Port Everglades","FL","Circle","15 minutes",-80.1272606,26.0968524,70.260896848252,1.52804081346316,16.6107265092398,49.8739170233502,1.43927443786688,11.7108931736915,0.603674069226749,0.549771402781106,3.09802872985779,15,"Winter",1,0013-01-20,13,20,2013-01-20,20.3869798249018,53.6501703390121,-33.2631905141103,1,FALSE,TRUE,FALSE,0.709838889917201,0.290161110082799,0.236414951336521,0.763585048663478,4.21601663434953
"98","1/20/13 01:00","Crofton","KY","Triangle","39+ minutes",-87.4850022,37.0478218,39.9051533683595,42.1829402054643,68.6246809645111,19.3773502569325,18.9465069357836,48.4096747079428,104.621229997153,53.4285543029465,97.4936583912263,1,"Winter",1,0013-01-20,13,20,2013-01-20,20.527803111427,-28.7195275961516,49.2473307075785,0,TRUE,FALSE,FALSE,0.485585159341768,0.514414840658232,1.71969470536913,0.719694705369134,2.65613366421381
"99","1/19/13 23:00","Cape Cod","MA","Flash","5 seconds",-70.0605441,42.0396779,49.0928869120999,13.7558260781731,10.2041595598495,3.16562325384862,46.4290657371053,49.2424130990406,86.6638019267047,28.625177064184,10.424414459787,23,"Winter",1,0013-01-19,13,19,2013-01-19,45.9272636582513,38.8887273522503,7.03853630600092,0,TRUE,FALSE,FALSE,0.0644823202089668,0.935517679791033,0.207854135327587,0.792145864672413,2.65613366421381
"100","1/19/13 22:00","Shelby","NC","Light","3-5 seconds",-81.5356463,35.2923513,55.2370919923454,51.6258350317294,40.0089211673601,88.8270540794848,1.09159114355639,2.34682581777486,53.8017593042526,1.70699499692762,1.79031005679753,22,"Winter",1,0013-01-19,13,19,2013-01-19,-33.5899620871394,15.2281708249853,-48.8181329121247,0,FALSE,TRUE,FALSE,1.60810518576529,0.608105185765285,0.724312590041931,0.275687409958069,2.65613366421381
"101","1/19/13 22:00","Eagle Mountain","UT","Fireball","3 minutes",-112.0147617,40.3066676,9.16326015140636,26.7066544611724,24.210945841448,80.2014295704465,22.4018950392265,42.3040245484276,46.38417373067,21.1384516861206,88.8283626957493,22,"Winter",1,0013-01-19,13,19,2013-01-19,-71.0381694190401,-15.0476856900416,-55.9904837289984,1,FALSE,FALSE,TRUE,8.75249946473879,7.75249946473879,2.64217597682547,1.64217597682547,4.21601663434953
"102","1/19/13 21:00","Fairbanks","AK","Fireball","2 minutes",-147.7163952,64.8377802,0.547007121189552,4.82018880596858,72.5578941131531,154.326209028182,417.099503485597,2312.78300109639,400.580334687158,2323.14803181528,2410.06881566895,21,"Winter",1,0013-01-19,13,19,2013-01-19,-153.779201906992,-72.0108869919635,-81.7683149150285,1,FALSE,FALSE,TRUE,282.128336268412,281.128336268412,132.645245925436,131.645245925436,4.21601663434953
"103","1/19/13 21:00","Branford","CT","Light","10 seconds",-72.8150989,41.2795414,44.507643621903,6.24473420582466,6.27381525885197,5.53282159668528,2.85993029081961,4.64135807851264,5.83688398403876,0.556728158823763,0.103649380846191,21,"Winter",1,0013-01-19,13,19,2013-01-19,38.9748220252177,38.233828363051,0.740993662166697,0,TRUE,FALSE,FALSE,0.124311716964555,0.875688283035445,0.140960400243803,0.859039599756197,2.65613366421381
"104","1/19/13 20:50","Mt.Pleasant","SC","Fireball","1-2 minutes",-79.8625851,32.7940651,13.6784923442889,5.88717886480457,3.26585889206414,12.7809615134707,2.10187160109848,95.9456229795482,206.595301874956,0.311195070789964,6.79381419918604,20,"Winter",1,0013-01-19,13,19,2013-01-19,0.897530830818255,10.4126334522248,-9.51510262140656,1,FALSE,TRUE,FALSE,0.934383789658442,0.065616210341558,0.238758688447686,0.761241311552314,4.21601663434953
"105","1/19/13 20:15","Augusta","MO","Sphere","~10 seconds",-90.8820811,38.5725523,58.3430286276589,22.3296815992257,55.7190745013246,38.0049847490205,10.4953514700884,26.5550899896489,50.927853995175,26.0929092940759,0.133862051677746,20,"Winter",1,0013-01-19,13,19,2013-01-19,20.3380438786384,2.6239541263343,17.7140897523041,1,TRUE,FALSE,FALSE,0.651405757345331,0.348594242654669,0.955025404267574,0.0449745957324256,4.21601663434953
"106","1/19/13 18:43","Grayson","GA","Unknown","5 minutes",-81.2114025,36.6512208,81.4745473147152,71.6746915250121,30.2922613164314,149.327802320595,17.9693621383048,26.0507150871333,150.057754321423,26.67865252344,34.0994791038049,18,"Winter",1,0013-01-19,13,19,2013-01-19,-67.8532550058802,51.1822859982837,-119.035541004164,0,FALSE,TRUE,FALSE,1.8328153667891,0.832815366789098,0.371800302239425,0.628199697760575,2.65613366421381
"107","1/19/13 17:00","Fairmont/Morgantown","WV","Disk","1 minute",-80.1247257,39.4790472,34.5124337365876,22.1470964931645,54.6522319542662,55.4743268768055,0.943083878499972,32.763760814298,104.249691223935,7.722703919621,1.84905032496494,17,"Winter",1,0013-01-19,13,19,2013-01-19,-20.9618931402179,-20.1397982176787,-0.822094922539286,1,FALSE,FALSE,TRUE,1.60737220968557,0.607372209685569,1.5835519561267,0.583551956126697,4.21601663434953
"108","1/19/13 15:00","Denver","CO","Disk","10 seconds",-104.9847034,39.7391536,6.59210228780888,2.04112238714146,11.2218804482175,93.3681323909358,0.916465784656279,5.95284576859866,0.760177061201281,3.66033161281566,4.57324543177199,15,"Winter",1,0013-01-19,13,19,2013-01-19,-86.7760301031269,-4.62977816040863,-82.1462519427183,1,FALSE,FALSE,TRUE,14.1636352584526,13.1636352584526,1.70232195410115,0.702321954101155,4.21601663434953
